Gene_Name,Colony_Prefix,Mouse,Genotype,zygosity,Sex,Assay_Date,Granulocyte_precursors_-_%_of_CD45+,HFA-_%_of_B220+,HFA-_%_of_CD45+,HFB-_%_of_B220+,HFB-_%_of_CD45+,HFC-_%_of_B220+,HFC-_%_of_CD45+,HFD-_%_of_B220+,HFD-_%_of_CD45+,HFE-_%_of_B220+,HFE-_%_of_CD45+,HFF-_%_of_B220+,HFF-_%_of_CD45+,Myeloid_precursors_-_%_of_CD45+,Plasma_cells_-_%_of_CD45+,T_cells_-_%_of_CD45+,Total_B_cell_precursors_-_%_of_CD45+
Agap1,MDVW,M01766589,WT,WT,Male,2014-07-02,46.4512334970155,7.344305362386031,1.6769090534858417,16.056250965847628,3.6660883883677853,9.873538350589811,2.2544032461995354,28.352135167156028,6.473580522802788,13.483232885180035,3.0785968420124084,22.164271364549528,5.060719221382575,28.42923931900379,0.09321062071804521,2.193537004910465,22.8327795583522
Gm5544,MFYG,M01767103,WT,WT,Male,2014-07-02,54.5997680379716,11.83277646483579,1.8868843990916446,11.565887050770108,1.8443255395391298,11.688126477059734,1.8638181469677624,14.251079781598891,2.272513149388095,8.676961942791948,1.383650250642444,41.07244723331432,6.549516096020584,27.012530497808708,0.04125935239060586,2.400189728045639,15.946252383783449
Gm5544,MFYG,M01767104,WT,WT,Male,2014-07-02,52.178477690288716,9.122077121614854,0.8232083572334915,14.276358873608382,1.288348890163564,8.609730729226857,0.7769724148719821,18.35972109865557,1.6568458743981507,8.54809507299973,0.7714101962420261,37.0931083631881,3.34741269924041,36.18744676782952,0.06257495958700526,2.5471484938554867,9.024352088439276
Ndufb8,MFHG,M01767135,WT,WT,Female,2014-07-02,44.89299775330627,12.727150266047014,2.903797865179935,10.672863204687816,2.435096368101252,12.42675287936957,2.8352598757710523,33.55964167845356,7.656892063423765,13.03158887317303,2.973257890320776,17.408230618980266,3.971822588031362,29.508216875097965,0.18010431297580887,2.6029068713176198,22.81577418730234
Ndufb8,MFHG,M01767136,WT,WT,Female,2014-07-02,51.78925568257989,15.74774155538099,2.965527762240025,7.651708562450904,1.440927519080617,11.564709347996857,2.177802227266213,33.9159465828751,6.386863844599873,12.2766103692066,2.3118634978896906,17.807344854674,3.3533808865610513,26.113748676722803,0.15255248036464666,3.1129951599258505,18.831448000406805
Atp11a,MFTN,M01767158,Atp11a:Het,Het,Male,2014-07-02,53.85669358768032,8.51795070505585,1.4930089031286449,14.882827636167594,2.6086314577212124,9.837087453880756,1.7242244828655378,29.506208197853667,5.171787565149345,12.325420759135401,2.160374433403712,22.16756237680476,3.8854847997165174,26.492639785025617,0.09065540610373696,2.0322166280323053,17.527794593158028
Hbs1l,METC,M01767241,WT,WT,Female,2014-07-02,50.73409986331109,15.103932487116523,2.8090375492482114,8.29557638432539,1.5428157915896117,11.411821671912287,2.1223767789659886,27.262822951613465,5.0703545871190805,12.421748002628576,2.3102034252633272,24.316051603085118,4.5223124547720515,27.615019699284392,0.11192409745115382,2.9409021468199725,18.598054193133393
Dlg4,MEEV,M01769167,Dlg4:Hom,Hom,Male,2014-07-02,45.85354025218235,7.867538993979045,1.9629296680939652,15.532404115109276,3.875292753897471,11.2584743753852,2.8089588606846303,25.053335229697055,6.250739277518866,13.44403356563789,3.354249958600459,25.502536386478923,6.362813749379007,26.719855219890704,0.10941307279222162,2.3674623264176384,24.949729128717088
Nrde2,MFUJ,M01772876,Nrde2:Het,Het,Male,2014-07-02,64.52827960431242,12.262887150359019,1.4224490239892593,11.137605830028937,1.291920601425246,8.763798092380238,1.0165677862068752,19.440574429321618,2.2550338907725727,12.785339191940842,1.4830515058939797,31.773121851891545,3.685563245682462,22.41204093619957,0.05034667727469085,1.4097069636913437,11.599625818521982
Zfyve28,MUCZ,M01754111,Zfyve28(b):Hom,Hom,Male,2014-06-30,51.96243713209589,9.933699707572854,2.2218024763752,13.46551376424322,3.011739101017163,9.067762428153674,2.0281242247231557,28.81415750731068,6.444664967635716,10.863920540486035,2.4298585895035973,24.321871533729958,5.439906177405895,21.314192922709125,0.1361668057466339,4.220889059293173,22.366314080155167
Abhd17a,MFTD,M01758589,Abhd17a:Hom,Hom,Male,2014-06-30,66.6499816287082,15.138620810668538,1.8376616806803237,10.567643446218634,1.2827954183595769,4.027022284611335,0.48883611210215505,25.280751008948936,3.0688044815301954,7.040708896297596,0.854664444361611,35.55886997718898,4.316454819934715,17.10074390419238,0.03887258843513869,4.071504262672197,12.138897615992077
Mkrn2,MUBL,M01761117,Mkrn2(b):Hom,Hom,Male,2014-06-30,51.82386145667781,9.653625103728064,1.7213788567983779,13.744352583212956,2.450813832410807,9.921013000583951,1.76905792733052,26.27777607031994,4.685701759193292,10.185327473338045,1.8161889625691894,27.537879952054585,4.910396229517181,27.362306132514934,0.059187811695073166,2.923220255384447,17.831424343727736
Mkrn2,MUBL,M01761119,Mkrn2(b):Hom,Hom,Male,2014-06-30,54.417769391169216,13.615114381344915,1.9512079094880557,9.783961716135101,1.4021581421900149,7.864236120715887,1.1270386198038485,27.338109595861802,3.9178764261419046,9.897374899726149,1.418411601005336,26.765511327487484,3.8358162804157714,28.16209059122948,0.09117793969570354,2.9977720868648268,14.331189991040777
Ift140,MGAE,M01762534,Ift140:Het,Het,Male,2014-06-30,64.43481486977815,12.520060116667093,1.4587816279587444,10.879588353669408,1.2676411664316984,8.900323509183075,1.0370260443718928,29.65076292126245,3.45477480151369,11.119036095473419,1.2955405505676336,23.22897827139109,2.7065370631446166,21.37033464420865,0.06885805446315946,2.474437931290346,11.651554500259701
Wdtc1,MFYJ,M01764574,Wdtc1:Hom,Hom,Male,2014-06-30,57.87486284197556,8.411787888076368,1.1775667706717832,14.988833909883084,2.098287900057009,10.68660507071857,1.4960185860616797,41.55756009983798,5.817645724654116,12.044051320225948,1.6860475808082975,10.397600385339581,1.4555608000833675,24.113759938209927,0.09685348764505036,3.915516786916197,13.999006945253258
Wdtc1,MFYJ,M01764575,Wdtc1:Hom,Hom,Male,2014-06-30,63.14154083517484,7.6732312180889855,0.6466504184479774,15.725747629467543,1.3252645457926233,9.963530269876003,0.8396620452470888,51.692195477753465,4.3562847105901294,7.432530999270605,0.6263657570327843,4.87600291757841,0.4109180653350504,24.90833484443816,0.1174051615243001,3.4053643709142545,8.427354787948452
Traf6,MFXR,M01764730,Traf6:Het,Het,Female,2014-06-30,47.965023006540555,13.504311189496374,1.943832307882164,9.896139525769156,1.4244662658886167,10.3297080148932,1.486874812686212,41.433960415441895,5.964071011758898,12.918871252204585,1.8595631401724169,9.64628649813835,1.3885020185815278,31.360471061121594,0.10683496994164624,6.17350986372371,14.394161098672495
Traf6,MFXR,M01764731,Traf6:Het,Het,Female,2014-06-30,45.200221780813806,12.404098656093918,2.5935435944640925,10.995829256989856,2.299091882929875,11.098810565882292,2.3206240007751564,21.0905720611709,4.4097777347135425,11.698676690180731,2.4460485872239177,31.211060192575047,6.525846615958529,28.246908795331837,0.14372688661725047,5.500379503577022,20.908763033660083
Zfyve28,MUCZ,M01767002,Zfyve28(b):Hom,Hom,Female,2014-06-30,45.275164615494454,13.69847284418418,2.6206676881339552,9.699735905385234,1.8556655738065035,10.288207601331955,1.9682466459078154,23.294867378573887,4.456562927327545,11.206797565736593,2.143982953578156,29.498220231943968,5.643332180063814,30.536380161567568,0.07908133845165329,4.978280090723869,19.13109379376246
Zfyve28,MUCZ,M01767003,Zfyve28(b):Hom,Hom,Female,2014-06-30,43.862863996801494,13.634107427761036,2.8471898299312173,9.765998936358802,2.039418641670924,10.983868108491404,2.2937444007611263,26.326892394965434,5.497804728163894,10.06204573657153,2.1012416427889207,27.610352774330792,5.765827798879042,30.517240102766856,0.10587651688471307,4.631172119677484,20.882847263869454
Traf2,MFVP,M01767341,Traf2:Het,Het,Female,2014-06-30,54.08416573083515,15.017343904856292,2.5588307312995533,8.382061446977206,1.4282336848682378,10.986124876114966,1.8719444749351954,30.175916749256686,5.1417257014514535,11.974727452923686,2.040394146901624,21.848364717542122,3.722779968420964,25.435900466930672,0.09794567392534174,3.3428183023312763,17.039169825977556
Gm13125,MUDJ,M01768260,Gm13125(b):Hom,Hom,Female,2014-06-30,44.869677904813656,13.835373711340207,2.99207825596221,9.565077319587628,2.06857150819695,10.786082474226804,2.332629642789959,29.63917525773196,6.409854454500484,11.483569587628866,2.4834702394638017,22.876932989690722,4.947432226239994,28.879877934076042,0.12192657929756356,4.502226030976318,21.626291550836417
Gm13125,MUDJ,M01768261,Gm13125(b):Hom,Hom,Female,2014-06-30,43.02466115234732,15.369533430812176,2.7266992494944553,8.028711950019938,1.4243687322764549,9.56068057955603,1.6961543223341726,36.847002525588195,6.537003519652869,8.699986707430545,1.5434591643624829,18.453409544064865,3.2738077691768024,33.238021683891546,0.28357672194742334,5.712803400562437,17.740937041251275
Hibadh,MUDR,M01768585,Hibadh(b):Hom,Hom,Male,2014-06-30,58.67564112205761,3.456050612464665,0.3861773332330601,19.945483914389555,2.2286982026020907,11.195988692960022,1.25103406783485,45.675730246331945,5.103782808152215,9.052362363709786,1.011506354816876,9.271099744245523,1.035947958186057,26.94931187485899,0.061668045423779794,3.1394299466044973,11.173949011055125
Prrg2,MUBG,M01768921,Prrg2(b):Hom,Hom,Female,2014-06-30,51.216908390946216,14.025198077672425,1.9738886593716753,9.375243538121834,1.3194599317785471,10.991037797116508,1.5468647745511315,42.610728666060524,5.996980122184403,12.321080659825952,1.734053326801233,9.068710222106766,1.2763188201271565,29.89825278497812,0.07421733614603632,4.736747818266239,14.073873669663389
Prrg2,MUBG,M01768922,Prrg2(b):Hom,Hom,Female,2014-06-30,43.854287865306965,9.022184541472376,1.747998083635617,3.355941783241487,0.6501950585175552,7.529673590504451,1.4588323865580728,36.32188780556733,7.037163780713161,11.15938957185248,2.162069673533639,27.53461918892186,5.334679351173773,30.89692697282869,0.08863185271370885,5.785709397029636,19.374443912121006
Traf2,MFVP,M01767331,Traf2:Het,Het,Female,2014-07-10,45.87593986253705,13.65352004813741,3.429360464117774,9.746458071221486,2.448022038037598,12.061703407909851,3.0295431984694283,26.058476013347192,6.54511855406292,11.903068759914666,2.989698866153957,26.03796291231333,6.539966269711781,26.870880319304234,0.11781556882936664,2.018321523152648,25.1170427261767
Lce3c,MFVV,M01770652,Lce3c:Hom,Hom,Female,2014-07-10,45.90009005196284,8.70992706550034,2.3636253711063664,14.690087005464225,3.986469931235939,10.894444314157735,2.956440942777228,33.22975539973265,9.017606272453326,13.516334044698763,3.6679469107085465,17.253347716986,4.682065658381674,24.68823883180648,0.07796017984936185,2.1965678428577338,27.137143093523576
Oog2,MFTG,M01772866,Oog2:Hom,Hom,Male,2014-07-10,47.55119248373886,8.446645437043674,2.100698626836907,14.953565244766251,3.7189833774993977,10.228965116419863,2.5439653095639603,28.739904829941032,7.147675258973742,11.530591240964293,2.8676824861479164,23.729552361694655,5.901589978318478,25.186099735003616,0.10991327390990123,2.2825825102384965,24.87021199710913
Oog2,MFTG,M01772871,Oog2:Hom,Hom,Female,2014-07-10,46.65890926906942,11.911537802160122,3.1913525430994882,11.488656494656837,3.078053709771259,11.041773815646607,2.9583244021189943,28.519343962512146,7.640934562268427,11.832676152923025,3.170223841749089,23.648208469055373,6.335854487552439,23.931469516489575,0.1200355207153137,2.4974737422298436,26.79211195149585
Gimap6,MFYM,M01772919,Gimap6:Hom,Hom,Male,2014-07-10,54.749014403999574,8.71283201366958,1.8349596604473175,14.68717103757609,3.0931809930180925,9.997406441179612,2.1054965251114117,29.49791752482951,6.212387503895795,12.055471646299603,2.538933853415287,22.446488779044042,4.727326472449901,22.675616017581685,0.046588889995598154,1.4683532915854038,21.06042739683774
Gimap6,MFYM,M01772921,Gimap6:Hom,Hom,Male,2014-07-10,48.034605980816245,6.208565595393756,1.668943105473628,17.190833390681988,4.621119391250458,10.919184272704333,2.935218615205789,31.334159153992612,8.42302913327804,13.70747597091276,3.6847476544458386,18.958318996169112,5.096242488522741,23.332521420621145,0.07461375051258413,1.676959458834484,26.881299389215542
Ccdc18,MFVF,M01772964,Ccdc18:Hom,Hom,Male,2014-07-10,59.50437390563204,12.585589457097837,1.5666178101585875,10.815069474287352,1.346228598531452,9.861051425297235,1.2274751883828494,21.985388912763216,2.7366776861272477,8.165019338203695,1.0163580147853344,33.84901876521988,4.213428050767974,26.13002963486001,0.030669048867206585,1.887216355875084,12.44771105476565
Kif1bp,MGCY,M01773065,Kif1bp:Het,Het,Male,2014-07-10,51.4499682328001,9.888091379177279,2.0148582428020556,13.512387126649688,2.753367008662066,9.079262174886162,1.850046235429549,27.779578606158832,5.660537589089697,11.359110905302153,2.3146022180425114,24.860693061665508,5.06576753958319,26.087790701331702,0.07391378193232642,2.0117129754857865,20.376614308450076
Kif1bp,MGCY,M01773120,Kif1bp:Het,Het,Male,2014-07-10,64.39788485153028,13.334158339263064,1.4342809793044236,10.0640410852953,1.0825327205747772,6.153512978374532,0.6618990412613687,25.378213655910653,2.7297927780125724,8.331528632862048,0.8961760272080772,30.291123967453515,3.2582471156310002,22.94383675153661,0.052911989723759476,1.8489246220453313,10.75644178516401
Kif1bp,MGCY,M01773130,Kif1bp:Het,Het,Male,2014-07-10,53.132819049723466,7.85191269987395,1.8015090562874096,15.548033481099607,3.567273885267529,9.57978670670047,2.197945031877352,32.77578710326171,7.519935530411838,10.091067457900776,2.315251086949458,21.132465619556136,4.8485419604733835,21.97945031877352,0.03996854507996959,1.904192472915624,22.94356961350742
Pth1r,MFUV,M01773139,Pth1r:Het,Het,Male,2014-07-10,55.546030369886324,12.036194050649375,2.095612735424848,11.363594136117872,1.9785068678385882,8.628602218464913,1.5023194725707,22.307277828356963,3.88390344265371,9.990524144850523,1.7394426795892883,31.70138050203452,5.519503626399932,24.05231591410511,0.12001733943232769,2.870711240222307,17.41092513635393
Gmnc,MUCY,M01774497,Gmnc(b):Het,Het,Male,2014-07-10,54.35864063144689,11.58912531986879,2.263601568553784,11.810672025005582,2.3068743312010036,9.322135778934172,1.8208105089078157,26.02744431277586,5.08371099161716,10.060624796056812,1.9650530510652144,27.91145001459804,5.451697198004757,23.41962168200222,0.0721212710786994,2.6174989684981,19.53211744697409
Krt31,MFSN,M01778566,Krt31:Hom,Hom,Female,2014-07-10,52.45631209739793,16.032480159772955,3.2997820337387975,7.3684763756766705,1.5165692218658562,11.149944815262522,2.294865623529539,22.630998055394965,4.657879507385433,10.253849792400272,2.1104326332812304,31.113680559205342,6.40377303384156,23.208268655586263,0.12385675884710452,3.629706151191783,20.581856336976923
Traf2,MFVP,M01767345,WT,WT,Male,2014-07-08,50.13252378685,6.6454778363223275,1.5134959582309244,16.75448349204815,3.8158043216791304,10.939237202107604,2.4913921465550697,22.077874993957558,5.028197428790827,11.936240150819355,2.718457824958509,29.98622323198144,6.829309912999442,24.714654130806345,0.11889984614580093,2.259097076770218,22.77482515942763
Traf2,MFVP,M01767347,WT,WT,Male,2014-07-08,52.61906634043005,9.00817850895854,1.7626952447468351,14.390393797570084,2.815872120183346,11.589372665815723,2.2677761178152016,26.10977166359382,5.1090872929607825,10.922800548385572,2.137343145099744,26.96780598496667,5.27698505571153,25.356262401539293,0.10499391775322267,2.3519562633265956,19.56772107695083
Traf2,MFVP,M01767348,WT,WT,Male,2014-07-08,52.5532854586335,7.551328882730822,1.3754416555774789,15.847398916740143,2.8865346670949386,9.722572112356719,1.7709241499564081,26.78076583952639,4.877999816454825,11.024688247890163,2.0080989308493553,26.195049754377127,4.771314183453403,26.97712568255862,0.08488964346349745,2.1701349057036663,18.21456430964071
Evi5,MFZM,M01769023,Evi5:Hom,Hom,Male,2014-07-08,55.531865138864056,11.655654323335076,2.0237423827668266,11.744386873920552,2.0391487956862044,10.033116255486366,1.7420251179553488,25.811665161382326,4.481615472440403,13.631538083693808,2.3668101847393976,24.55673337453059,4.263724775437776,24.78396632598319,0.07125465975212182,2.250161629778395,17.36275224562224
Nubpl,MUBJ,M01769641,Nubpl(b):Het,Het,Male,2014-07-08,47.50257071599411,7.051791452164599,1.739281108504099,16.348224671480725,4.032189341044534,11.431664536042106,2.8195499400639696,27.681995646615764,6.8275944347549435,11.317647329809164,2.7914282954874703,24.999712077762037,6.166025644667398,25.4412825742383,0.09487504331869492,2.2968850307633746,24.664386635685513
Dbn1,MUCL,M01769758,WT,WT,Female,2014-07-08,43.582392122791774,13.548481736834383,3.3434694468578043,9.850374064837904,2.4308572256009264,12.414551855654981,3.063640312771503,28.452398415725394,7.021430640023168,11.119260671849787,2.743990732696206,24.428634296611413,6.0284535186794095,28.323921227917754,0.13864755285259195,3.277222704894295,24.677816391543587
Dbn1,MUCL,M01769759,WT,WT,Female,2014-07-08,45.79173788468049,11.886018405588203,2.9505588721818996,11.51458033041357,2.858353907426215,12.317330080940238,3.057626726778799,30.420223971615478,7.551448994140168,14.773256458587428,3.6672804489693687,18.805854307572904,4.668323603645262,26.283644490684544,0.13982125998772435,2.9610179428109027,24.823778421836337
Dbn1,MUCL,M01769780,WT,WT,Female,2014-07-08,47.92926486451149,13.325713456339919,2.6676400193217766,10.074565939149839,2.0168012290393227,12.177289138046772,2.437739933245441,25.259892233168234,5.056712319811721,10.883724305593352,2.1787845440314957,27.856093180210088,5.5764390546857125,28.889324718435955,0.13183843798690334,3.030831308541896,20.01874067052376
Dlg3,MCZY,M01769859,Dlg3:Hemi,Hom,Male,2014-07-08,61.330979236628465,12.130304329189883,1.772432016510489,12.779376645643255,1.8672718922046396,11.91598799828547,1.7411169632152508,25.77102851427755,3.7655605991017054,11.913946890372094,1.740818724612439,24.14426550731737,3.527864432660706,22.36043924581422,0.0739631734973248,1.6230144765017804,14.611603867558202
Adpgk,MFTB,M01769937,Adpgk:Hom,Hom,Male,2014-07-08,57.74084607180946,9.841849653397535,1.4047872970731128,13.55900543771533,1.935359639767745,10.049396040014944,1.4344116601493067,23.550288489477396,3.361476478255718,8.51977917064464,1.216080104277758,31.9289361172222,4.557412015641664,25.680471619860175,0.11997867045858515,2.1850930205000596,14.273610617371727
Adgrd1,MUCE,M01773339,Adgrd1(b):Hom,Hom,Female,2014-07-08,47.07295346951848,13.915354528131582,2.777416352226437,9.482499247818673,1.8926466025442135,11.04703640557617,2.204918278902645,24.39574766823789,4.869236235524907,11.052050947748471,2.2059191496602044,28.552803129074317,5.698958093541381,29.581736110416063,0.07306356530181257,3.3128822075205426,19.959364647243103
Mkrn2,MUBL,M01773342,Mkrn2(b):Hom,Hom,Male,2014-07-08,58.23926638057388,13.74031374031374,1.921873760827613,9.66000966000966,1.3511568546243344,8.238308238308239,1.152301813193753,19.48171948171948,2.724930900076076,9.666309666309667,1.3520380438773503,34.85163485163485,4.874738947683794,25.183507661940556,0.04317827339777764,2.54693067096687,13.987117013120908
Ctr9,MUAZ,M01773179,Ctr9(b):Het,Het,Male,2014-07-14,43.569206698083335,6.933115823817292,1.7868119177560944,16.46705350321102,4.243911135709895,10.845189666921346,2.7950368405227124,30.193900097053294,7.7816124680356245,12.951452702005078,3.337865777562538,20.854069011088853,5.37453866192667,28.43785007809818,0.06412832050323435,2.156680654268525,25.772134249046726
Vps72,MFUE,M01773706,Vps72:Het,Het,Male,2014-07-14,43.89915106010835,9.347767496181834,1.7755215221193634,14.052346300122782,2.6691125236409143,9.07226065343036,1.7231915589494191,28.833887341658432,5.476728808497931,10.380918156499867,1.9717588840066549,24.7851346090498,4.707705871478748,34.212419834193646,0.0915774355474027,2.802781451303272,18.99407021884732
Vps72,MFUE,M01773708,Vps72:Het,Het,Female,2014-07-14,45.954435665705056,15.304428656795698,2.847770893434066,8.095411991235641,1.5063534324596461,12.431113471881016,2.3131188959791453,27.28404488413784,5.076877459368301,11.111479981408937,2.0675681519140605,25.604209547838792,4.764302172583564,31.484856159771685,0.13435795429976338,3.8188545907178733,18.607495629505625
Zfyve28,MUCZ,M01773916,Zfyve28(b):Hom,Hom,Male,2014-07-14,50.72588258540441,7.800207515202459,1.6298739790989725,15.599101643047582,3.2594735224378675,10.274629296418393,2.1469109510845703,27.189745071513943,5.681369105119873,14.101840055687623,2.9466167559497674,22.70846740829273,4.74499429173619,26.399347940634055,0.07629314130148415,1.9032119961359444,20.895264336524104
Zfyve28,MUCZ,M01773949,Zfyve28(b):Hom,Hom,Male,2014-07-14,62.526993215756086,13.014505331019091,1.2843570873631986,10.386188941234813,1.0249775183982088,7.5843044879742125,0.7484691099732668,29.667741135631044,2.927808059118966,12.67356806347632,1.2507111527097212,21.658814778080835,2.137434466895459,25.892993692916612,0.06148029877589972,1.6498742865532494,9.868658505998154
Hibadh,MUDR,M01774590,Hibadh(b):Hom,Hom,Male,2014-07-14,48.58591833158079,11.013800844175348,1.9078053803014372,12.385980998150401,2.1454937784787944,10.29925541837267,1.7840321591307395,22.743727966865325,3.9396578163336837,10.599617433643708,1.8360607255520505,30.65589579018923,5.310199789695059,31.36281983876621,0.09282991587802313,2.636479144759902,17.321952769015073
Pitrm1,MFXT,M01777410,WT,WT,Male,2014-07-14,48.340601530251334,7.017183707478475,1.5749717448280163,16.383089203125188,3.677102333863654,10.792044535146298,2.422220355107207,30.760406226225985,6.904019145758743,12.644455446740169,2.8379847083280256,20.59509002427214,4.622464826715164,27.050160044883036,0.08700153675611653,2.077737634804951,22.444499253304567
Pitrm1,MFXT,M01777414,WT,WT,Female,2014-07-14,46.39102544614356,14.883954232416896,3.337792235430031,8.516349438750611,1.9098288389626972,12.201073694485116,2.736144468427933,30.194946044140774,6.7713495272550395,12.5332140339461,2.8106284011795823,21.271894148907325,4.770315872678077,28.065241844769407,0.12191043687106679,2.9963822089806342,22.42544006323534
Kif1bp,MGCY,M01777437,Kif1bp:Het,Het,Female,2014-07-14,43.79886404881255,11.421810365071623,3.1013036952747175,11.97817879658231,3.252371469771731,12.12810925052837,3.2930812921199517,32.4012355714518,8.797735945301694,13.556964540544447,3.681050803896371,18.042233421846493,4.898912115831706,25.47306775487782,0.1397867393884698,3.435810910232389,27.15247054668877
Kif1bp,MGCY,M01777438,Kif1bp:Het,Het,Female,2014-07-14,41.383637909547275,10.374290166386045,2.8885239409716155,13.025381453864737,3.626669927903374,11.927296305204923,3.3209289865706935,28.329551040043505,7.887825104534284,13.59324834502881,3.784781671849704,22.076740464960626,6.146848830031331,27.850670300616144,0.14937628847968135,2.7732159288118616,27.843099572545043
Tctex1d2,MFYD,M01778517,Tctex1d2:Hom,Hom,Male,2014-07-14,52.54985068207595,8.829184549356222,1.7838375920447018,14.569957081545065,2.94369621693241,10.600858369098711,2.1417843925483244,31.579399141630905,6.380262979907114,11.34420600858369,2.291969435782887,21.07639484978541,4.258248904828466,25.307046904211077,0.06104519078356358,1.8781801596193,20.203877063310106
Tctex1d2,MFYD,M01778519,Tctex1d2:Hom,Hom,Male,2014-07-14,45.24571083525494,7.819309849766702,2.0018289934847577,15.580508981524211,3.988781006471487,10.894050487959117,2.788996285130458,31.8771471055735,8.160898919668682,13.587653181561812,3.478588087039087,18.535609906168283,4.745319220621245,26.908957254934563,0.07350978599025995,2.1707264779623787,25.601095645857857
Tctex1d2,MFYD,M01778521,Tctex1d2:Hom,Hom,Female,2014-07-14,46.71608665694886,14.005813165464376,3.2200320618246154,9.39293082935498,2.1594989214623794,11.89289317931959,2.734257332497741,23.355069953765756,5.369490023094208,13.448592641677081,3.091923259364927,27.19687956506679,6.252748280052767,25.747099374344305,0.48958336940000075,4.0565479178857204,22.990682681421106
Ndufb8,MFHG,M01778649,WT,WT,Male,2014-07-14,56.67710267658237,10.865472085299032,1.5357979062194433,12.534642154477565,1.7717294770931078,8.44316571114261,1.1934130536841507,27.4133152806279,3.8747798420544286,9.767500899109354,1.3806033748082496,26.818845332035796,3.7907535157990426,26.69017011593241,0.11602211596829129,2.3820416902149697,14.134663401301959
Nxn,MUCQ,M01781538,WT,WT,Female,2014-07-14,48.20668541702965,12.722266834920271,2.760285735619882,10.678367940040534,2.316831354589276,12.11425949294482,2.628369465116858,30.14607471989599,6.540640996921954,12.297808879201561,2.6681932448913557,21.55558104852587,4.676805137267591,27.494586454936904,0.11117471853713982,2.491060391102704,21.69649301839361
Nxn,MUCQ,M01781547,WT,WT,Female,2014-07-14,49.004699745004515,16.11740003651634,3.0941204992420235,7.281967013571906,1.3979477682783277,11.531556204734953,2.2137580726664114,28.213438013511045,5.416244351689309,12.657476720832573,2.4299054501269133,23.128537520540444,4.440076060509582,28.157285188939095,0.1965772770688079,3.4440455778875387,19.197392211100045
Gm5544,MFYG,M01773188,Gm5544:Het,Het,Male,2014-07-16,53.90406331435189,8.854089357280689,1.6449046561970024,14.546534065607839,2.702441849242351,9.034065607837316,1.6783404800970674,27.97053584681609,5.196340673128628,11.731853940923259,2.1795331393825745,24.29679382514472,4.513836226508749,25.849338866904738,0.0648034525073421,1.603885449556717,18.577908916679306
Gm5544,MFYG,M01773189,Gm5544:Het,Het,Male,2014-07-16,51.310518420298564,8.004912359048788,1.6113898518397827,15.395779836998996,3.099172392868982,10.731829853745674,2.160318682121326,28.530758066316846,5.743245141389908,11.851066205202635,2.3856210986442523,23.61839901752819,4.754386654905244,26.358697178944055,0.05337588421366086,2.1473960996274926,20.130012416916223
Gm5544,MFYG,M01773206,Gm5544:Het,Het,Female,2014-07-16,42.76619887271861,12.693355944521834,3.23992913524594,10.706801526255223,2.7328689403987845,12.405063291139239,3.1663435703839746,28.565198958270244,7.291154582247328,12.670340984798015,3.234054657378808,22.76421779419781,5.810476976684507,29.337142468455603,0.17685270210522736,2.195199624033416,25.52460633268714
Gm5544,MFYG,M01773207,Gm5544:Het,Het,Female,2014-07-16,43.07587542749916,12.250243460156486,3.3122484186313974,11.148796131502065,3.014436609061469,12.288301599561212,3.322538664084017,25.850431512139426,6.989497896552768,11.999507482901821,3.244453860355316,26.15041919921197,7.070609243061651,27.237977058805722,0.152840410399201,2.4950818679822038,27.0382252353137
Ndufb8,MFHG,M01773793,Ndufb8:Het,Het,Male,2014-07-16,56.54444786577041,12.42994917242278,2.2164382447435846,10.970285416395152,1.9561592582048883,10.997979929623353,1.9610975871905558,26.2446240062557,4.67979293877053,13.05063208653721,2.327114912010597,24.705134888570313,4.405279945155499,23.94857166096338,0.0456069206323385,1.6299390552105182,17.831434497423356
Ndufb8,MFHG,M01773794,Ndufb8:Het,Het,Male,2014-07-16,54.9543069893383,12.332617903473949,2.1131390187067964,11.067636612281335,1.896390121978208,9.95460502573648,1.7056771287605608,29.195236376759294,5.00247341083354,10.754240346445327,1.8426910709868909,24.049839503124463,4.12083262819428,25.971790098545895,0.05662809013629795,1.8827212726349636,17.13455354934455
Il23r,MFXK,M01773978,Il23r:Hom,Hom,Female,2014-07-16,43.272481406355645,11.37397067434067,2.7806711376691093,12.026759352692753,2.9402627779909727,12.299585155286467,3.006962337591141,29.827708636992188,7.292180618752626,13.089409624895666,3.2000560398126323,21.082333594947116,5.1541399411581965,29.71632890496988,0.1863932898415657,2.377123573878138,24.447672824954772
Chtop,MFUD,M01775613,Chtop:Het,Het,Female,2014-07-16,47.26607025664053,11.570798060921787,2.761908051535353,11.829824180594747,2.8237366584919346,12.388394472180016,2.9570653863424408,27.329426235438824,6.523436150737454,12.282758121698864,2.931850367862941,24.387526228203456,5.821215156643985,27.227729612103207,0.12642050360954718,1.5101378190736072,23.869641808573107
Chtop,MFUD,M01775614,Chtop:Het,Het,Female,2014-07-16,45.502787519305826,13.454490781634687,3.15009482405847,9.945685880208236,2.3285796632095854,11.962262023341916,2.800719870810471,27.98398767125862,6.5518804204819965,12.901952677178674,3.0207292872134928,23.114510703076547,5.411791624681536,28.111043152646932,0.12056516018885607,2.8526420930815837,23.4129620747768
